,temperature,summary,windSpeed,visibility,apparentTemperature
2017-12-04 16:00:00-08:00,61.35,Clear,7.84,10.0,61.35
2017-12-04 17:00:00-08:00,59.58,Clear,7.93,10.0,59.58
2017-12-04 18:00:00-08:00,58.03,Clear,7.41,10.0,58.03
2017-12-04 19:00:00-08:00,56.61,Clear,7.38,10.0,56.61
2017-12-04 20:00:00-08:00,55.61,Clear,7.03,10.0,55.61
2017-12-04 21:00:00-08:00,54.98,Clear,7.0,10.0,54.98
2017-12-04 22:00:00-08:00,54.3,Clear,6.02,10.0,54.3
2017-12-04 23:00:00-08:00,53.66,Clear,4.38,10.0,53.66
2017-12-05 00:00:00-08:00,52.98,Clear,4.19,10.0,52.98
2017-12-05 01:00:00-08:00,52.61,Clear,3.47,10.0,52.61
2017-12-05 02:00:00-08:00,52.32,Clear,3.21,10.0,52.32
2017-12-05 03:00:00-08:00,52.42,Clear,3.2,10.0,52.42
2017-12-05 04:00:00-08:00,52.05,Clear,2.47,10.0,52.05
2017-12-05 05:00:00-08:00,51.41,Clear,2.33,10.0,51.41
2017-12-05 06:00:00-08:00,50.37,Clear,2.32,10.0,50.37
2017-12-05 07:00:00-08:00,50.53,Clear,2.54,10.0,50.53
2017-12-05 08:00:00-08:00,51.92,Clear,1.7,10.0,51.92
2017-12-05 09:00:00-08:00,54.81,Clear,2.52,10.0,54.81
2017-12-05 10:00:00-08:00,58.03,Clear,1.86,10.0,58.03
2017-12-05 11:00:00-08:00,60.6,Clear,2.43,10.0,60.6
2017-12-05 12:00:00-08:00,62.75,Clear,2.6,10.0,62.75
2017-12-05 13:00:00-08:00,63.79,Clear,1.56,10.0,63.79
2017-12-05 14:00:00-08:00,64.43,Clear,1.15,10.0,64.43
2017-12-05 15:00:00-08:00,64.41,Clear,0.6,10.0,64.41
2017-12-05 16:00:00-08:00,63.39,Clear,0.27,10.0,63.39
2017-12-05 17:00:00-08:00,59.08,Clear,1.32,10.0,59.08
2017-12-05 18:00:00-08:00,55.24,Clear,1.46,10.0,55.24
2017-12-05 19:00:00-08:00,53.05,Clear,0.53,10.0,53.05
2017-12-05 20:00:00-08:00,51.49,Clear,0.97,10.0,51.49
2017-12-05 21:00:00-08:00,50.53,Clear,0.82,10.0,50.53
2017-12-05 22:00:00-08:00,49.15,Clear,0.36,10.0,49.15
2017-12-05 23:00:00-08:00,48.32,Clear,0.5,10.0,48.32
2017-12-06 00:00:00-08:00,47.59,Clear,0.71,10.0,47.59
2017-12-06 01:00:00-08:00,47.04,Clear,0.99,10.0,47.04
2017-12-06 02:00:00-08:00,45.93,Clear,1.59,10.0,45.93
2017-12-06 03:00:00-08:00,46.13,Clear,1.45,10.0,46.13
2017-12-06 04:00:00-08:00,46.53,Clear,1.55,10.0,46.53
2017-12-06 05:00:00-08:00,47.61,Clear,1.98,10.0,47.61
2017-12-06 06:00:00-08:00,47.46,Clear,3.13,9.38,46.68
2017-12-06 07:00:00-08:00,46.96,Clear,2.13,10.0,46.96
2017-12-06 08:00:00-08:00,47.62,Clear,2.31,10.0,47.62
2017-12-06 09:00:00-08:00,51.68,Clear,2.62,10.0,51.68
2017-12-06 10:00:00-08:00,55.3,Clear,3.73,10.0,55.3
2017-12-06 11:00:00-08:00,57.64,Clear,4.44,10.0,57.64
2017-12-06 12:00:00-08:00,59.84,Clear,3.93,10.0,59.84
2017-12-06 13:00:00-08:00,61.25,Clear,2.78,10.0,61.25
2017-12-06 14:00:00-08:00,62.08,Clear,2.9,10.0,62.08
2017-12-06 15:00:00-08:00,62.36,Clear,2.74,10.0,62.36
2017-12-06 16:00:00-08:00,61.83,Clear,2.24,10.0,61.83
2017-12-06 17:00:00-08:00,59.23,Clear,1.76,10.0,59.23
2017-12-06 18:00:00-08:00,56.78,Clear,1.38,10.0,56.78
2017-12-06 19:00:00-08:00,55.21,Clear,0.84,10.0,55.21
2017-12-06 20:00:00-08:00,54.3,Clear,1.18,10.0,54.3
2017-12-06 21:00:00-08:00,54.31,Clear,1.74,10.0,54.31
2017-12-06 22:00:00-08:00,55.15,Clear,2.92,10.0,55.15
2017-12-06 23:00:00-08:00,55.91,Clear,4.68,10.0,55.91
2017-12-07 00:00:00-08:00,53.86,Clear,3.04,10.0,53.86
2017-12-07 01:00:00-08:00,52.86,Clear,1.88,10.0,52.86
2017-12-07 02:00:00-08:00,51.68,Clear,2.39,10.0,51.68
2017-12-07 03:00:00-08:00,51.94,Clear,2.45,10.0,51.94
2017-12-07 04:00:00-08:00,51.72,Clear,3.1,10.0,51.72
2017-12-07 05:00:00-08:00,51.75,Clear,2.7,10.0,51.75
2017-12-07 06:00:00-08:00,51.04,Clear,2.63,10.0,51.04
2017-12-07 07:00:00-08:00,52.16,Clear,3.91,10.0,52.16
2017-12-07 08:00:00-08:00,53.19,Clear,3.42,10.0,53.19
2017-12-07 09:00:00-08:00,56.32,Clear,4.17,10.0,56.32
2017-12-07 10:00:00-08:00,58.66,Clear,2.96,10.0,58.66
2017-12-07 11:00:00-08:00,61.07,Clear,4.04,10.0,61.07
2017-12-07 12:00:00-08:00,62.23,Clear,3.59,10.0,62.23
2017-12-07 13:00:00-08:00,63.59,Clear,2.07,10.0,63.59
2017-12-07 14:00:00-08:00,64.07,Clear,1.54,10.0,64.07
2017-12-07 15:00:00-08:00,64.39,Clear,1.2,10.0,64.39
2017-12-07 16:00:00-08:00,62.89,Partly Cloudy,1.01,10.0,62.89
2017-12-07 17:00:00-08:00,59.53,Clear,0.54,10.0,59.53
2017-12-07 18:00:00-08:00,56.87,Partly Cloudy,0.86,10.0,56.87
2017-12-07 19:00:00-08:00,54.92,Partly Cloudy,1.43,10.0,54.92
2017-12-07 20:00:00-08:00,54.08,Partly Cloudy,1.17,10.0,54.08
2017-12-07 21:00:00-08:00,52.97,Clear,1.13,10.0,52.97
2017-12-07 22:00:00-08:00,52.19,Clear,1.21,10.0,52.19
2017-12-07 23:00:00-08:00,50.39,Partly Cloudy,0.75,10.0,50.39
2017-12-08 00:00:00-08:00,49.43,Clear,1.12,10.0,49.43
2017-12-08 01:00:00-08:00,48.58,Clear,1.21,10.0,48.58
2017-12-08 02:00:00-08:00,48.07,Clear,1.6,10.0,48.07
2017-12-08 03:00:00-08:00,47.82,Partly Cloudy,1.34,10.0,47.82
2017-12-08 04:00:00-08:00,47.02,Mostly Cloudy,1.45,10.0,47.02
2017-12-08 05:00:00-08:00,46.91,Partly Cloudy,1.05,10.0,46.91
2017-12-08 06:00:00-08:00,46.87,Mostly Cloudy,1.87,10.0,46.87
2017-12-08 07:00:00-08:00,47.07,Partly Cloudy,2.28,10.0,47.07
2017-12-08 08:00:00-08:00,47.54,Clear,1.9,10.0,47.54
2017-12-08 09:00:00-08:00,50.97,Partly Cloudy,1.98,10.0,50.97
2017-12-08 10:00:00-08:00,54.68,Clear,1.74,10.0,54.68
2017-12-08 11:00:00-08:00,57.52,Clear,2.83,10.0,57.52
2017-12-08 12:00:00-08:00,59.56,Clear,2.36,9.94,59.56
2017-12-08 13:00:00-08:00,60.93,Clear,1.94,9.79,60.93
2017-12-08 14:00:00-08:00,62.7,Clear,2.41,9.94,62.7
2017-12-08 15:00:00-08:00,63.56,Clear,2.4,10.0,63.56
2017-12-08 16:00:00-08:00,62.62,Partly Cloudy,2.43,9.55,62.62
2017-12-08 17:00:00-08:00,59.1,Clear,1.63,8.81,59.1
2017-12-08 18:00:00-08:00,56.4,Clear,1.91,9.77,56.4
2017-12-08 19:00:00-08:00,54.63,Partly Cloudy,1.48,9.79,54.63
2017-12-08 20:00:00-08:00,53.46,Clear,1.6,9.7,53.46
2017-12-08 21:00:00-08:00,52.62,Clear,1.81,9.62,52.62
2017-12-08 22:00:00-08:00,51.4,Clear,2.04,9.55,51.4
2017-12-08 23:00:00-08:00,50.35,Clear,2.41,9.7,50.35
2017-12-09 00:00:00-08:00,49.4,Clear,2.1,9.26,49.4
2017-12-09 01:00:00-08:00,49.45,Clear,2.27,9.36,49.45
2017-12-09 02:00:00-08:00,49.34,Clear,1.83,9.7,49.34
2017-12-09 03:00:00-08:00,48.23,Clear,1.82,9.57,48.23
2017-12-09 04:00:00-08:00,48.49,Clear,2.28,9.7,48.49
2017-12-09 05:00:00-08:00,47.23,Clear,1.91,9.8,47.23
2017-12-09 06:00:00-08:00,46.53,Clear,1.79,9.36,46.53
2017-12-09 07:00:00-08:00,46.01,Clear,1.66,9.73,46.01
2017-12-09 08:00:00-08:00,46.58,Partly Cloudy,1.96,9.81,46.58
2017-12-09 09:00:00-08:00,51.12,Partly Cloudy,1.68,9.66,51.12
2017-12-09 10:00:00-08:00,53.95,Partly Cloudy,1.58,10.0,53.95
2017-12-09 11:00:00-08:00,57.07,Partly Cloudy,1.86,10.0,57.07
2017-12-09 12:00:00-08:00,59.91,Partly Cloudy,2.59,10.0,59.91
2017-12-09 13:00:00-08:00,62.23,Clear,3.33,9.92,62.23
2017-12-09 14:00:00-08:00,63.38,Partly Cloudy,2.54,10.0,63.38
2017-12-09 15:00:00-08:00,63.34,Partly Cloudy,2.25,10.0,63.34
2017-12-09 16:00:00-08:00,62.83,Partly Cloudy,2.85,10.0,62.83
2017-12-09 17:00:00-08:00,60.63,Clear,2.56,10.0,60.63
2017-12-09 18:00:00-08:00,57.74,Clear,1.72,10.0,57.74
2017-12-09 19:00:00-08:00,55.63,Clear,0.87,10.0,55.63
2017-12-09 20:00:00-08:00,54.43,Clear,0.9,10.0,54.43
2017-12-09 21:00:00-08:00,53.07,Clear,1.18,10.0,53.07
2017-12-09 22:00:00-08:00,52.7,Clear,0.86,10.0,52.7
2017-12-09 23:00:00-08:00,51.73,Clear,1.22,9.78,51.73
2017-12-10 00:00:00-08:00,50.66,Clear,1.22,9.44,50.66
2017-12-10 01:00:00-08:00,50.24,Clear,1.31,9.7,50.24
2017-12-10 02:00:00-08:00,49.27,Clear,2.0,9.75,49.27
2017-12-10 03:00:00-08:00,49.12,Clear,1.9,9.64,49.12
2017-12-10 04:00:00-08:00,48.67,Clear,1.58,9.76,48.67
2017-12-10 05:00:00-08:00,48.25,Clear,0.99,9.7,48.25
2017-12-10 06:00:00-08:00,47.95,Clear,1.79,10.0,47.95
2017-12-10 07:00:00-08:00,47.95,Clear,1.51,9.46,47.95
2017-12-10 08:00:00-08:00,48.52,Clear,1.94,10.0,48.52
2017-12-10 09:00:00-08:00,53.88,Clear,1.76,10.0,53.88
2017-12-10 10:00:00-08:00,56.64,Clear,2.27,9.83,56.64
2017-12-10 11:00:00-08:00,59.76,Clear,3.11,10.0,59.76
2017-12-10 12:00:00-08:00,61.68,Clear,2.95,10.0,61.68
2017-12-10 13:00:00-08:00,63.81,Clear,2.82,10.0,63.81
2017-12-10 14:00:00-08:00,64.58,Clear,2.83,10.0,64.58
2017-12-10 15:00:00-08:00,65.06,Clear,3.44,10.0,65.06
2017-12-10 16:00:00-08:00,63.9,Clear,2.47,10.0,63.9
2017-12-10 17:00:00-08:00,60.94,Clear,2.08,10.0,60.94
2017-12-10 18:00:00-08:00,58.85,Clear,2.58,10.0,58.85
2017-12-10 19:00:00-08:00,56.8,Clear,1.77,10.0,56.8
2017-12-10 20:00:00-08:00,55.51,Clear,1.35,10.0,55.51
2017-12-10 21:00:00-08:00,54.0,Clear,1.49,10.0,54.0
2017-12-10 22:00:00-08:00,53.42,Clear,1.08,10.0,53.42
2017-12-10 23:00:00-08:00,52.45,Clear,0.91,10.0,52.45
2017-12-11 00:00:00-08:00,51.37,Clear,1.04,10.0,51.37
2017-12-11 01:00:00-08:00,51.04,Clear,1.12,10.0,51.04
2017-12-11 02:00:00-08:00,51.07,Clear,1.59,10.0,51.07
2017-12-11 03:00:00-08:00,49.61,Clear,1.5,10.0,49.61
2017-12-11 04:00:00-08:00,48.87,Clear,1.71,10.0,48.87
2017-12-11 05:00:00-08:00,49.16,Clear,1.67,10.0,49.16
2017-12-11 06:00:00-08:00,48.59,Clear,1.6,10.0,48.59
2017-12-11 07:00:00-08:00,48.28,Clear,2.06,10.0,48.28
2017-12-11 08:00:00-08:00,49.17,Clear,2.02,10.0,49.17
2017-12-11 09:00:00-08:00,52.15,Partly Cloudy,1.68,9.85,52.15
2017-12-11 10:00:00-08:00,55.06,Clear,1.89,10.0,55.06
2017-12-11 11:00:00-08:00,58.9,Clear,1.86,9.92,58.9
2017-12-11 12:00:00-08:00,62.0,Partly Cloudy,2.72,10.0,62.0
2017-12-11 13:00:00-08:00,63.53,Clear,1.83,10.0,63.53
2017-12-11 14:00:00-08:00,64.72,Clear,2.53,10.0,64.72
2017-12-11 15:00:00-08:00,65.04,Clear,1.42,10.0,65.04
2017-12-11 16:00:00-08:00,63.81,Partly Cloudy,0.72,10.0,63.81
2017-12-11 17:00:00-08:00,60.64,Clear,1.03,10.0,60.64
2017-12-11 18:00:00-08:00,57.93,Clear,1.15,10.0,57.93
2017-12-11 19:00:00-08:00,55.93,Clear,0.68,10.0,55.93
2017-12-11 20:00:00-08:00,54.85,Clear,1.26,10.0,54.85
2017-12-11 21:00:00-08:00,53.22,Clear,1.45,10.0,53.22
2017-12-11 22:00:00-08:00,51.72,Clear,1.89,10.0,51.72
2017-12-11 23:00:00-08:00,50.59,Partly Cloudy,2.14,10.0,50.59
2017-12-12 00:00:00-08:00,49.46,Clear,1.85,10.0,49.46
2017-12-12 01:00:00-08:00,48.88,Partly Cloudy,1.66,10.0,48.88
2017-12-12 02:00:00-08:00,47.73,Clear,1.7,10.0,47.73
2017-12-12 03:00:00-08:00,46.78,Mostly Cloudy,2.38,10.0,46.78
2017-12-12 04:00:00-08:00,46.21,Partly Cloudy,2.57,10.0,46.21
2017-12-12 05:00:00-08:00,46.15,Clear,2.84,10.0,46.15
2017-12-12 06:00:00-08:00,45.57,Partly Cloudy,2.68,10.0,45.57
2017-12-12 07:00:00-08:00,45.73,Clear,2.98,10.0,45.73
2017-12-12 08:00:00-08:00,46.41,Clear,3.25,10.0,45.38
2017-12-12 09:00:00-08:00,49.89,Clear,2.5,10.0,49.89
2017-12-12 10:00:00-08:00,53.3,Clear,2.39,10.0,53.3
2017-12-12 11:00:00-08:00,55.87,Clear,3.71,10.0,55.87
2017-12-12 12:00:00-08:00,58.87,Clear,3.43,10.0,58.87
2017-12-12 13:00:00-08:00,61.29,Clear,3.08,10.0,61.29
2017-12-12 14:00:00-08:00,62.19,Clear,3.12,10.0,62.19
2017-12-12 15:00:00-08:00,63.25,Clear,2.28,10.0,63.25
2017-12-12 16:00:00-08:00,61.91,Clear,1.73,10.0,61.91
2017-12-12 17:00:00-08:00,58.53,Clear,1.87,9.89,58.53
2017-12-12 18:00:00-08:00,55.57,Clear,1.81,9.62,55.57
2017-12-12 19:00:00-08:00,53.7,Clear,1.71,10.0,53.7
2017-12-12 20:00:00-08:00,52.21,Clear,1.66,10.0,52.21
2017-12-12 21:00:00-08:00,50.68,Clear,1.98,10.0,50.68
2017-12-12 22:00:00-08:00,49.72,Clear,2.53,10.0,49.72
2017-12-12 23:00:00-08:00,48.85,Clear,2.51,10.0,48.85
2017-12-13 00:00:00-08:00,47.98,Clear,2.49,10.0,47.98
2017-12-13 01:00:00-08:00,47.4,Clear,1.98,10.0,47.4
2017-12-13 02:00:00-08:00,45.98,Clear,2.16,10.0,45.98
2017-12-13 03:00:00-08:00,45.59,Clear,2.26,10.0,45.59
2017-12-13 04:00:00-08:00,44.61,Clear,2.19,10.0,44.61
2017-12-13 05:00:00-08:00,43.92,Clear,3.06,10.0,42.73
2017-12-13 06:00:00-08:00,44.42,Partly Cloudy,2.87,10.0,44.42
2017-12-13 07:00:00-08:00,44.12,Clear,1.16,10.0,44.12
2017-12-13 08:00:00-08:00,45.32,Clear,3.09,9.5,44.29
2017-12-13 09:00:00-08:00,47.91,Clear,2.35,9.22,47.91
2017-12-13 10:00:00-08:00,50.95,Clear,3.39,9.71,50.95
2017-12-13 11:00:00-08:00,53.42,Clear,3.7,9.88,53.42
2017-12-13 12:00:00-08:00,56.71,Clear,3.47,8.94,56.71
2017-12-13 13:00:00-08:00,59.07,Clear,3.47,9.02,59.07
2017-12-13 14:00:00-08:00,60.16,Clear,2.94,9.61,60.16
2017-12-13 15:00:00-08:00,59.89,Clear,2.68,8.21,59.89
2017-12-13 16:00:00-08:00,59.15,Clear,1.94,9.57,59.15
2017-12-13 17:00:00-08:00,56.59,Clear,1.45,8.67,56.59
2017-12-13 18:00:00-08:00,54.39,Partly Cloudy,1.58,9.5,54.39
2017-12-13 19:00:00-08:00,52.95,Partly Cloudy,1.44,9.53,52.95
2017-12-13 20:00:00-08:00,51.72,Partly Cloudy,1.55,9.42,51.72
2017-12-13 21:00:00-08:00,50.81,Clear,1.43,9.34,50.81
2017-12-13 22:00:00-08:00,49.99,Partly Cloudy,1.25,7.13,49.99
2017-12-13 23:00:00-08:00,49.09,Clear,1.56,8.61,49.09
2017-12-14 00:00:00-08:00,48.36,Clear,2.04,8.83,48.36
2017-12-14 01:00:00-08:00,48.11,Clear,1.73,7.68,48.11
2017-12-14 02:00:00-08:00,47.56,Clear,1.6,9.2,47.56
2017-12-14 03:00:00-08:00,46.19,Clear,1.82,9.63,46.19
2017-12-14 04:00:00-08:00,45.97,Clear,1.7,9.54,45.97
2017-12-14 05:00:00-08:00,45.65,Partly Cloudy,1.98,8.18,45.65
2017-12-14 06:00:00-08:00,45.25,Partly Cloudy,1.6,8.65,45.25
2017-12-14 07:00:00-08:00,44.85,Partly Cloudy,1.84,9.26,44.85
2017-12-14 08:00:00-08:00,45.85,Clear,1.79,8.26,45.85
2017-12-14 09:00:00-08:00,50.03,Clear,1.81,9.29,50.03
2017-12-14 10:00:00-08:00,53.2,Clear,1.42,9.13,53.2
2017-12-14 11:00:00-08:00,57.79,Clear,1.75,9.26,57.79
2017-12-14 12:00:00-08:00,61.17,Clear,1.91,9.58,61.17
2017-12-14 13:00:00-08:00,64.19,Clear,1.67,9.58,64.19
2017-12-14 14:00:00-08:00,64.62,Clear,2.53,10.0,64.62
2017-12-14 15:00:00-08:00,65.37,Clear,1.15,9.94,65.37
2017-12-14 16:00:00-08:00,63.83,Clear,1.8,10.0,63.83
2017-12-14 17:00:00-08:00,60.6,Clear,2.28,9.01,60.6
2017-12-14 18:00:00-08:00,57.64,Clear,2.71,9.58,57.64
2017-12-14 19:00:00-08:00,55.68,Clear,2.39,8.98,55.68
2017-12-14 20:00:00-08:00,53.98,Clear,2.02,9.87,53.98
2017-12-14 21:00:00-08:00,52.67,Clear,2.62,9.65,52.67
2017-12-14 22:00:00-08:00,51.69,Clear,2.25,6.49,51.69
2017-12-14 23:00:00-08:00,50.63,Clear,1.84,7.18,50.63
2017-12-15 00:00:00-08:00,49.63,Clear,1.68,9.6,49.63
2017-12-15 01:00:00-08:00,48.92,Clear,2.23,8.6,48.92
2017-12-15 02:00:00-08:00,48.17,Clear,1.44,5.0,48.17
2017-12-15 03:00:00-08:00,47.94,Clear,1.95,8.2,47.94
2017-12-15 04:00:00-08:00,47.33,Clear,1.88,8.51,47.33
2017-12-15 05:00:00-08:00,46.94,Clear,1.39,6.99,46.94
2017-12-15 06:00:00-08:00,47.03,Clear,1.48,7.86,47.03
2017-12-15 07:00:00-08:00,47.1,Clear,1.52,8.31,47.1
2017-12-15 08:00:00-08:00,47.79,Clear,1.63,6.33,47.79
2017-12-15 09:00:00-08:00,49.01,Clear,1.18,5.38,49.01
2017-12-15 10:00:00-08:00,52.98,Partly Cloudy,0.82,5.96,52.98
2017-12-15 11:00:00-08:00,54.99,Clear,1.74,6.13,54.99
2017-12-15 12:00:00-08:00,56.65,Clear,1.8,6.41,56.65
2017-12-15 13:00:00-08:00,58.41,Clear,2.18,5.23,58.41
2017-12-15 14:00:00-08:00,58.76,Clear,1.84,5.24,58.76
2017-12-15 15:00:00-08:00,58.98,Partly Cloudy,2.2,5.13,58.98
2017-12-15 16:00:00-08:00,57.94,Partly Cloudy,1.47,4.93,57.94
2017-12-15 17:00:00-08:00,56.13,Partly Cloudy,1.85,6.39,56.13
2017-12-15 18:00:00-08:00,54.79,Mostly Cloudy,0.5,6.79,54.79
2017-12-15 19:00:00-08:00,54.09,Partly Cloudy,1.02,7.34,54.09
2017-12-15 20:00:00-08:00,53.48,Partly Cloudy,1.3,7.47,53.48
2017-12-15 21:00:00-08:00,53.32,Partly Cloudy,0.88,8.22,53.32
2017-12-15 22:00:00-08:00,52.83,Partly Cloudy,0.88,6.19,52.83
2017-12-15 23:00:00-08:00,51.81,Partly Cloudy,1.64,5.84,51.81
2017-12-16 00:00:00-08:00,51.33,Clear,1.19,4.4,51.33
2017-12-16 01:00:00-08:00,50.89,Clear,1.52,5.52,50.89
2017-12-16 02:00:00-08:00,50.62,Clear,2.07,5.57,50.62
2017-12-16 03:00:00-08:00,50.85,Clear,3.55,8.05,50.85
2017-12-16 04:00:00-08:00,51.34,Clear,4.66,7.56,51.34
2017-12-16 05:00:00-08:00,51.09,Clear,5.76,9.48,51.09
2017-12-16 06:00:00-08:00,51.99,Clear,6.63,10.0,51.99
2017-12-16 07:00:00-08:00,52.93,Clear,7.32,10.0,52.93
2017-12-16 08:00:00-08:00,54.02,Clear,8.17,10.0,54.02
2017-12-16 09:00:00-08:00,56.07,Clear,9.77,10.0,56.07
2017-12-16 10:00:00-08:00,58.51,Clear,10.85,10.0,58.51
2017-12-16 11:00:00-08:00,60.57,Clear,11.21,10.0,60.57
2017-12-16 12:00:00-08:00,61.86,Clear,10.85,10.0,61.86
2017-12-16 13:00:00-08:00,62.19,Clear,10.77,10.0,62.19
2017-12-16 14:00:00-08:00,62.48,Clear,10.07,10.0,62.48
2017-12-16 15:00:00-08:00,62.52,Clear,9.99,10.0,62.52
2017-12-16 16:00:00-08:00,61.61,Clear,8.76,10.0,61.61
2017-12-16 17:00:00-08:00,59.78,Clear,9.09,10.0,59.78
2017-12-16 18:00:00-08:00,58.59,Clear,8.32,10.0,58.59
2017-12-16 19:00:00-08:00,57.81,Clear,7.59,10.0,57.81
2017-12-16 20:00:00-08:00,57.26,Clear,7.5,10.0,57.26
2017-12-16 21:00:00-08:00,56.88,Clear,6.3,10.0,56.88
2017-12-16 22:00:00-08:00,56.27,Clear,6.05,10.0,56.27
2017-12-16 23:00:00-08:00,55.73,Clear,5.81,10.0,55.73
2017-12-17 00:00:00-08:00,55.25,Clear,5.97,10.0,55.25
2017-12-17 01:00:00-08:00,54.78,Clear,5.76,10.0,54.78
2017-12-17 02:00:00-08:00,54.21,Clear,5.75,10.0,54.21
2017-12-17 03:00:00-08:00,53.84,Clear,5.81,10.0,53.84
2017-12-17 04:00:00-08:00,53.46,Clear,4.72,10.0,53.46
2017-12-17 05:00:00-08:00,52.91,Clear,4.48,10.0,52.91
